               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.11824,            0.075106,            0.026485,            0.073992,            0.092734,            0.025446,           0.0068747,             0.10741,            0.060285,            0.019383,             0.07018,           0.0033134,           0.0033134
